customer_id,recency,prior_spend_band,prior_spend_usd,mens,womens,geography,newbie,channel,visited,converted,spend_usd,treatment
MKT-122999,11,2) $100 - $200,144.94,1,0,Urban,1,Web,0,0,0.0,0
MKT-104733,2,"7) $1,000 +",1478.2,1,0,Urban,1,Multichannel,0,0,0.0,1
MKT-105060,2,1) $0 - $100,32.9,1,0,Surburban,0,Web,0,0,0.0,1
MKT-111680,12,2) $100 - $200,101.67,1,0,Surburban,1,Web,1,0,0.0,0
MKT-109524,10,3) $200 - $350,243.74,1,1,Urban,0,Phone,0,0,0.0,0
MKT-122534,6,3) $200 - $350,318.46,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-122046,1,3) $200 - $350,335.75,1,0,Urban,0,Web,0,0,0.0,0
MKT-107172,10,1) $0 - $100,50.64,1,0,Urban,1,Web,0,0,0.0,0
MKT-111945,2,4) $350 - $500,417.04,0,1,Surburban,1,Web,0,0,0.0,1
MKT-122596,7,2) $100 - $200,155.7,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-119867,2,3) $200 - $350,261.65,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-101083,12,2) $100 - $200,147.84,1,0,Urban,1,Phone,0,0,0.0,1
MKT-116524,4,5) $500 - $750,600.38,0,1,Rural,1,Web,0,0,0.0,1
MKT-120230,7,1) $0 - $100,44.01,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-124028,11,1) $0 - $100,77.66,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-103598,11,3) $200 - $350,206.74,0,1,Urban,0,Phone,0,0,0.0,0
MKT-114131,6,1) $0 - $100,71.29,0,1,Urban,1,Web,0,0,0.0,0
MKT-114499,8,3) $200 - $350,200.77,1,1,Rural,1,Phone,1,0,0.0,1
MKT-100622,12,1) $0 - $100,37.99,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-119908,4,1) $0 - $100,44.68,1,0,Urban,1,Web,0,0,0.0,0
MKT-110806,11,1) $0 - $100,30.35,0,1,Rural,1,Phone,0,0,0.0,1
MKT-102710,6,3) $200 - $350,230.91,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-104686,12,2) $100 - $200,158.58,0,1,Surburban,1,Web,0,0,0.0,1
MKT-113535,4,1) $0 - $100,41.7,1,0,Surburban,1,Web,0,0,0.0,1
MKT-110369,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-109719,2,1) $0 - $100,56.03,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-112966,10,2) $100 - $200,197.73,0,1,Urban,0,Web,1,0,0.0,1
MKT-121066,6,2) $100 - $200,174.13,0,1,Rural,0,Web,0,0,0.0,1
MKT-103041,8,3) $200 - $350,271.72,1,1,Surburban,0,Phone,0,0,0.0,0
MKT-107150,5,2) $100 - $200,138.21,0,1,Surburban,0,Web,0,0,0.0,0
MKT-108883,10,1) $0 - $100,61.37,1,0,Rural,1,Web,0,0,0.0,1
MKT-110176,4,1) $0 - $100,78.96,0,1,Urban,1,Phone,0,0,0.0,0
MKT-104572,1,5) $500 - $750,655.68,1,1,Urban,1,Web,0,0,0.0,1
MKT-117041,9,1) $0 - $100,82.39,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-100721,2,1) $0 - $100,99.39,1,0,Surburban,0,Web,0,0,0.0,0
MKT-103574,8,3) $200 - $350,236.13,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-115158,4,2) $100 - $200,120.72,0,1,Rural,0,Phone,0,0,0.0,0
MKT-102944,2,4) $350 - $500,381.73,1,1,Urban,0,Web,0,0,0.0,0
MKT-122669,6,3) $200 - $350,272.5,1,1,Surburban,0,Multichannel,0,0,0.0,0
MKT-104321,4,4) $350 - $500,360.99,1,1,Surburban,1,Web,0,0,0.0,0
MKT-121856,2,1) $0 - $100,70.45,1,0,Urban,0,Phone,0,0,0.0,0
MKT-119763,3,2) $100 - $200,137.23,0,1,Urban,0,Phone,0,0,0.0,1
MKT-116016,8,4) $350 - $500,498.02,0,1,Surburban,0,Web,0,0,0.0,0
MKT-102077,10,1) $0 - $100,86.23,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-110331,2,3) $200 - $350,272.63,1,1,Surburban,0,Phone,1,0,0.0,0
MKT-118227,1,1) $0 - $100,85.1,1,0,Urban,1,Web,0,0,0.0,0
MKT-119626,10,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
MKT-107274,3,1) $0 - $100,43.45,0,1,Urban,0,Web,0,0,0.0,0
MKT-122203,7,5) $500 - $750,608.8,1,0,Surburban,1,Multichannel,0,0,0.0,0
MKT-100505,9,3) $200 - $350,265.41,0,1,Surburban,0,Web,0,0,0.0,1
MKT-113084,3,5) $500 - $750,542.46,0,1,Rural,1,Multichannel,0,0,0.0,1
MKT-102049,4,1) $0 - $100,52.03,0,1,Urban,0,Phone,0,0,0.0,1
MKT-107762,10,3) $200 - $350,213.88,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-103755,3,3) $200 - $350,321.6,1,0,Urban,0,Web,1,0,0.0,1
MKT-123150,9,2) $100 - $200,183.42,1,0,Surburban,1,Web,0,0,0.0,1
MKT-101827,7,1) $0 - $100,86.8,1,0,Surburban,1,Web,0,0,0.0,1
MKT-108534,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
MKT-111709,2,4) $350 - $500,486.74,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-100382,11,1) $0 - $100,58.07,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-120203,5,2) $100 - $200,194.65,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-100897,10,2) $100 - $200,157.53,0,1,Urban,0,Phone,0,0,0.0,0
MKT-123583,1,2) $100 - $200,197.04,0,1,Surburban,0,Web,0,0,0.0,0
MKT-122454,4,3) $200 - $350,300.58,0,1,Surburban,1,Web,0,0,0.0,1
MKT-103253,1,1) $0 - $100,30.01,0,1,Urban,1,Web,0,0,0.0,1
MKT-102480,8,4) $350 - $500,363.21,0,1,Rural,0,Web,0,0,0.0,0
MKT-109006,2,"7) $1,000 +",1049.77,0,1,Urban,1,Web,0,0,0.0,1
MKT-101673,9,3) $200 - $350,258.26,1,0,Urban,0,Multichannel,0,0,0.0,0
MKT-119735,9,1) $0 - $100,57.57,0,1,Surburban,0,Web,0,0,0.0,0
MKT-115822,9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,0
MKT-100039,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
MKT-115395,2,3) $200 - $350,254.82,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-101492,4,3) $200 - $350,204.27,1,1,Urban,0,Phone,0,0,0.0,0
MKT-113185,6,3) $200 - $350,204.31,1,0,Urban,0,Multichannel,0,0,0.0,0
MKT-105797,10,2) $100 - $200,129.09,1,0,Rural,0,Phone,0,0,0.0,0
MKT-116212,7,1) $0 - $100,76.27,1,0,Rural,0,Web,1,0,0.0,1
MKT-116955,2,3) $200 - $350,246.59,1,0,Surburban,0,Multichannel,0,0,0.0,1
MKT-114600,1,4) $350 - $500,458.55,1,0,Surburban,0,Multichannel,1,0,0.0,0
MKT-101060,2,1) $0 - $100,36.12,1,0,Urban,0,Web,1,0,0.0,1
MKT-110547,6,2) $100 - $200,137.8,1,0,Urban,1,Web,1,0,0.0,1
MKT-114012,1,4) $350 - $500,466.9,1,0,Urban,0,Phone,0,0,0.0,1
MKT-116064,11,3) $200 - $350,227.34,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-100008,2,4) $350 - $500,462.8,0,1,Urban,0,Phone,0,0,0.0,0
MKT-121700,2,4) $350 - $500,467.73,0,1,Urban,0,Web,1,1,61.11,0
MKT-115345,9,1) $0 - $100,53.93,1,0,Urban,1,Web,0,0,0.0,0
MKT-112742,4,4) $350 - $500,403.96,1,0,Urban,1,Web,1,0,0.0,0
MKT-101441,10,1) $0 - $100,77.43,0,1,Surburban,1,Web,0,0,0.0,0
MKT-100880,3,3) $200 - $350,210.87,0,1,Rural,1,Multichannel,0,0,0.0,1
MKT-112526,2,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
MKT-108392,5,5) $500 - $750,569.2,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-115197,2,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
MKT-105711,9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
MKT-121741,12,1) $0 - $100,51.62,1,0,Urban,0,Web,0,0,0.0,0
MKT-105157,4,3) $200 - $350,333.3,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-102241,8,2) $100 - $200,184.57,0,1,Rural,1,Web,0,0,0.0,1
MKT-114566,12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,1
MKT-101664,3,"7) $1,000 +",1062.52,1,0,Surburban,1,Multichannel,0,0,0.0,0
MKT-112368,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-123457,3,4) $350 - $500,450.36,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-104665,4,2) $100 - $200,145.46,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-108972,10,5) $500 - $750,653.52,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-120879,5,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
MKT-111264,4,3) $200 - $350,270.05,1,0,Surburban,0,Web,0,0,0.0,0
MKT-113659,11,3) $200 - $350,290.22,0,1,Urban,0,Phone,0,0,0.0,1
MKT-105746,4,5) $500 - $750,595.38,0,1,Urban,1,Multichannel,0,0,0.0,1
MKT-103865,11,1) $0 - $100,36.64,0,1,Urban,1,Web,0,0,0.0,1
MKT-100856,4,3) $200 - $350,234.21,0,1,Urban,0,Multichannel,0,0,0.0,1
MKT-108452,6,4) $350 - $500,452.96,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-118824,7,4) $350 - $500,406.54,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-103396,9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-111897,1,3) $200 - $350,211.78,1,0,Surburban,0,Web,1,0,0.0,0
MKT-104192,4,2) $100 - $200,138.78,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-118880,3,4) $350 - $500,409.38,0,1,Surburban,0,Multichannel,0,0,0.0,1
MKT-114426,9,1) $0 - $100,99.23,0,1,Urban,0,Phone,0,0,0.0,0
MKT-112720,10,3) $200 - $350,255.89,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-115264,10,2) $100 - $200,125.54,1,0,Urban,1,Phone,0,0,0.0,1
MKT-123077,8,3) $200 - $350,298.97,1,0,Urban,0,Phone,1,0,0.0,0
MKT-108826,1,1) $0 - $100,33.56,0,1,Urban,1,Phone,0,0,0.0,1
MKT-100467,6,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
MKT-104666,8,2) $100 - $200,157.3,1,0,Rural,1,Phone,0,0,0.0,1
MKT-100940,11,2) $100 - $200,100.25,0,1,Urban,1,Phone,0,0,0.0,1
MKT-122312,2,1) $0 - $100,41.24,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-111055,9,3) $200 - $350,234.5,1,0,Urban,0,Phone,0,0,0.0,0
MKT-107627,10,3) $200 - $350,214.7,0,1,Urban,0,Phone,1,0,0.0,1
MKT-121967,10,1) $0 - $100,41.4,0,1,Rural,0,Web,0,0,0.0,0
MKT-123692,4,2) $100 - $200,137.44,0,1,Surburban,0,Web,1,0,0.0,1
MKT-105364,11,1) $0 - $100,42.04,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-121189,10,1) $0 - $100,45.55,1,0,Urban,1,Phone,0,0,0.0,1
MKT-113070,10,3) $200 - $350,276.17,1,0,Surburban,0,Phone,1,0,0.0,0
MKT-123516,8,5) $500 - $750,519.29,0,1,Urban,1,Multichannel,0,0,0.0,1
MKT-108641,1,"6) $750 - $1,000",834.78,1,0,Urban,1,Multichannel,0,0,0.0,1
MKT-115924,11,3) $200 - $350,300.89,1,1,Urban,0,Phone,0,0,0.0,0
MKT-108646,10,5) $500 - $750,538.74,1,0,Surburban,1,Web,0,0,0.0,1
MKT-120218,4,3) $200 - $350,277.33,1,0,Urban,0,Phone,1,0,0.0,0
MKT-122364,1,3) $200 - $350,240.22,1,0,Surburban,1,Web,0,0,0.0,0
MKT-114249,5,1) $0 - $100,41.87,1,0,Surburban,0,Phone,1,0,0.0,0
MKT-106086,2,3) $200 - $350,250.51,1,0,Rural,0,Phone,0,0,0.0,0
MKT-116603,1,4) $350 - $500,389.2,0,1,Urban,0,Phone,0,0,0.0,0
MKT-119985,3,"6) $750 - $1,000",770.51,1,1,Rural,1,Web,1,0,0.0,1
MKT-109733,9,4) $350 - $500,389.78,1,0,Urban,1,Phone,0,0,0.0,1
MKT-117044,8,3) $200 - $350,273.14,0,1,Urban,1,Phone,0,0,0.0,1
MKT-106197,1,5) $500 - $750,634.9,0,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-122332,1,5) $500 - $750,627.98,1,0,Surburban,1,Multichannel,1,0,0.0,1
MKT-102632,4,4) $350 - $500,401.55,1,0,Surburban,0,Multichannel,0,0,0.0,0
MKT-107192,4,4) $350 - $500,390.6,0,1,Urban,1,Web,1,0,0.0,0
MKT-107384,3,"6) $750 - $1,000",848.27,1,0,Urban,1,Web,0,0,0.0,0
MKT-108089,11,3) $200 - $350,271.86,0,1,Surburban,1,Web,0,0,0.0,1
MKT-115066,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-111569,6,1) $0 - $100,77.64,0,1,Rural,0,Web,0,0,0.0,1
MKT-109170,9,1) $0 - $100,32.37,1,0,Urban,1,Phone,0,0,0.0,0
MKT-109624,10,2) $100 - $200,183.09,1,0,Surburban,1,Web,0,0,0.0,0
MKT-108349,10,1) $0 - $100,49.75,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-118721,10,1) $0 - $100,60.76,0,1,Rural,1,Phone,0,0,0.0,1
MKT-120526,10,1) $0 - $100,58.44,0,1,Surburban,0,Web,0,0,0.0,0
MKT-106132,2,1) $0 - $100,40.79,0,1,Urban,1,Phone,0,0,0.0,0
MKT-100902,12,"7) $1,000 +",1120.11,1,0,Surburban,1,Web,0,0,0.0,1
MKT-120436,4,2) $100 - $200,173.75,1,0,Surburban,0,Web,1,0,0.0,0
MKT-110344,1,2) $100 - $200,163.6,0,1,Urban,0,Phone,0,0,0.0,1
MKT-111722,1,5) $500 - $750,706.42,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-119024,3,3) $200 - $350,287.12,1,0,Urban,0,Phone,0,0,0.0,0
MKT-115047,10,4) $350 - $500,364.46,1,0,Surburban,0,Web,0,0,0.0,1
MKT-115287,3,1) $0 - $100,61.85,0,1,Rural,1,Web,0,0,0.0,1
MKT-117848,7,1) $0 - $100,98.08,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-120327,11,"7) $1,000 +",1085.95,0,1,Urban,1,Phone,0,0,0.0,0
MKT-114094,2,1) $0 - $100,97.72,0,1,Rural,0,Web,1,0,0.0,0
MKT-111872,4,1) $0 - $100,73.79,1,0,Rural,1,Web,0,0,0.0,1
MKT-122924,9,1) $0 - $100,29.99,0,1,Urban,1,Web,1,0,0.0,0
MKT-122045,1,3) $200 - $350,294.36,1,0,Urban,0,Phone,1,0,0.0,0
MKT-110954,2,1) $0 - $100,36.43,0,1,Urban,1,Web,0,0,0.0,0
MKT-124034,7,2) $100 - $200,114.5,0,1,Urban,1,Web,0,0,0.0,0
MKT-118544,6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-103933,3,4) $350 - $500,462.51,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-110925,9,5) $500 - $750,574.65,0,1,Surburban,1,Web,0,0,0.0,1
MKT-121421,7,5) $500 - $750,622.27,1,1,Surburban,1,Web,0,0,0.0,1
MKT-100001,2,2) $100 - $200,131.85,0,1,Urban,0,Phone,0,0,0.0,0
MKT-100183,10,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,1
MKT-109063,10,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
MKT-120123,11,1) $0 - $100,33.86,0,1,Surburban,1,Web,0,0,0.0,0
MKT-110265,2,4) $350 - $500,403.32,0,1,Rural,1,Phone,0,0,0.0,1
MKT-114718,1,1) $0 - $100,99.01,1,0,Urban,1,Phone,1,0,0.0,0
MKT-114869,9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-117099,10,4) $350 - $500,456.11,0,1,Surburban,0,Web,1,0,0.0,0
MKT-108428,1,3) $200 - $350,227.27,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-100642,2,"6) $750 - $1,000",776.69,0,1,Urban,1,Web,0,0,0.0,0
MKT-121692,6,2) $100 - $200,125.16,1,0,Surburban,1,Web,0,0,0.0,0
MKT-121020,6,2) $100 - $200,191.47,1,0,Urban,0,Web,0,0,0.0,0
MKT-105270,1,4) $350 - $500,365.54,1,0,Rural,0,Phone,0,0,0.0,0
MKT-120881,7,3) $200 - $350,277.3,0,1,Rural,1,Phone,0,0,0.0,1
MKT-111655,4,4) $350 - $500,361.94,1,1,Urban,0,Phone,0,0,0.0,0
MKT-117409,3,3) $200 - $350,278.4,1,0,Urban,1,Phone,0,0,0.0,0
MKT-119129,1,3) $200 - $350,275.86,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-122344,1,2) $100 - $200,178.14,0,1,Urban,0,Web,1,0,0.0,1
MKT-121194,9,2) $100 - $200,180.15,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-100644,5,3) $200 - $350,346.83,1,1,Urban,0,Phone,1,0,0.0,1
MKT-120378,9,1) $0 - $100,48.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-110425,11,2) $100 - $200,124.2,0,1,Surburban,1,Web,0,0,0.0,0
MKT-115297,10,1) $0 - $100,45.07,1,0,Urban,1,Phone,0,0,0.0,1
MKT-112926,10,2) $100 - $200,101.88,1,0,Rural,1,Web,0,0,0.0,1
MKT-116717,2,3) $200 - $350,240.57,0,1,Rural,1,Phone,0,0,0.0,0
MKT-115848,1,3) $200 - $350,327.73,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-118071,2,3) $200 - $350,299.3,0,1,Urban,0,Phone,0,0,0.0,0
MKT-104607,10,2) $100 - $200,108.92,0,1,Surburban,1,Web,0,0,0.0,0
MKT-101411,4,2) $100 - $200,152.02,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-121975,6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-115542,4,1) $0 - $100,56.57,1,0,Urban,0,Web,0,0,0.0,0
MKT-109511,1,2) $100 - $200,164.39,1,0,Urban,0,Phone,0,0,0.0,0
MKT-120139,11,1) $0 - $100,79.77,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-115857,2,1) $0 - $100,51.48,1,0,Urban,0,Phone,0,0,0.0,0
MKT-113738,8,1) $0 - $100,89.63,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-104204,3,1) $0 - $100,53.51,0,1,Urban,0,Web,1,0,0.0,1
MKT-120699,2,3) $200 - $350,297.88,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-107226,5,1) $0 - $100,42.31,0,1,Urban,0,Web,0,0,0.0,0
MKT-116609,1,2) $100 - $200,165.76,0,1,Rural,0,Web,0,0,0.0,1
MKT-123586,5,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
MKT-121433,6,3) $200 - $350,325.44,0,1,Urban,0,Phone,1,0,0.0,1
MKT-117440,1,"6) $750 - $1,000",751.35,1,0,Surburban,1,Web,0,0,0.0,1
MKT-108001,4,2) $100 - $200,105.68,0,1,Surburban,0,Web,0,0,0.0,0
MKT-118484,3,2) $100 - $200,156.33,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-121971,3,1) $0 - $100,87.2,1,0,Urban,1,Phone,1,0,0.0,1
MKT-119993,6,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-108655,4,5) $500 - $750,525.84,0,1,Surburban,1,Web,0,0,0.0,1
MKT-122433,1,"7) $1,000 +",1314.55,1,0,Urban,1,Multichannel,0,0,0.0,1
MKT-122747,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-106231,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-119873,7,"7) $1,000 +",1306.86,1,1,Urban,1,Web,1,0,0.0,1
MKT-112796,11,2) $100 - $200,127.64,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-119619,4,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
MKT-103215,9,1) $0 - $100,84.11,0,1,Urban,1,Web,1,0,0.0,1
MKT-121246,7,3) $200 - $350,254.08,0,1,Surburban,0,Web,0,0,0.0,0
MKT-106376,1,1) $0 - $100,96.28,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-107473,12,1) $0 - $100,81.06,1,0,Urban,0,Web,0,0,0.0,0
MKT-115537,8,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-115841,7,3) $200 - $350,303.46,0,1,Urban,0,Web,0,0,0.0,0
MKT-112621,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-110735,12,1) $0 - $100,74.69,1,0,Surburban,1,Web,0,0,0.0,0
MKT-119560,10,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
MKT-100734,9,2) $100 - $200,151.01,1,0,Surburban,0,Web,0,0,0.0,0
MKT-116151,3,4) $350 - $500,389.93,1,0,Rural,0,Phone,0,0,0.0,0
MKT-100459,2,1) $0 - $100,92.21,1,0,Surburban,1,Web,0,0,0.0,1
MKT-108441,10,3) $200 - $350,248.65,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-103417,11,1) $0 - $100,36.27,1,0,Urban,1,Web,0,0,0.0,1
MKT-116636,3,4) $350 - $500,465.79,0,1,Surburban,0,Web,0,0,0.0,1
MKT-109947,1,3) $200 - $350,336.05,0,1,Surburban,1,Web,0,0,0.0,1
MKT-120202,1,1) $0 - $100,96.75,0,1,Rural,1,Phone,0,0,0.0,0
MKT-110899,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-105542,11,3) $200 - $350,236.55,0,1,Urban,1,Phone,0,0,0.0,1
MKT-123887,11,1) $0 - $100,69.79,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-111925,1,3) $200 - $350,340.07,1,0,Surburban,0,Web,1,0,0.0,0
MKT-104554,6,2) $100 - $200,154.16,1,0,Surburban,0,Web,0,0,0.0,0
MKT-109774,3,2) $100 - $200,165.81,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-108680,6,2) $100 - $200,150.24,1,0,Surburban,0,Web,0,0,0.0,1
MKT-112479,1,5) $500 - $750,615.2,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-107083,1,2) $100 - $200,174.93,0,1,Rural,0,Phone,0,0,0.0,1
MKT-118603,11,1) $0 - $100,64.94,0,1,Surburban,1,Web,0,0,0.0,0
MKT-102942,3,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
MKT-110302,1,"6) $750 - $1,000",777.4,1,1,Urban,1,Web,1,0,0.0,1
MKT-119456,12,3) $200 - $350,340.6,0,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-103182,1,3) $200 - $350,260.35,1,0,Urban,1,Web,0,0,0.0,0
MKT-122158,11,2) $100 - $200,160.47,0,1,Surburban,0,Web,0,0,0.0,1
MKT-122581,9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
MKT-115994,11,2) $100 - $200,192.11,0,1,Urban,0,Web,0,0,0.0,1
MKT-122716,2,2) $100 - $200,101.88,1,0,Urban,1,Web,0,0,0.0,0
MKT-121849,12,3) $200 - $350,264.58,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-111377,4,3) $200 - $350,270.91,1,0,Urban,1,Web,0,0,0.0,1
MKT-121083,7,1) $0 - $100,50.8,1,0,Urban,0,Web,1,0,0.0,0
MKT-104527,5,1) $0 - $100,37.18,1,0,Surburban,1,Web,0,0,0.0,1
MKT-112224,8,2) $100 - $200,198.43,1,0,Urban,1,Web,0,0,0.0,0
MKT-122931,7,1) $0 - $100,43.04,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-121333,1,"7) $1,000 +",1220.53,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-123816,10,"6) $750 - $1,000",861.74,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-102158,1,"6) $750 - $1,000",973.91,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-117623,10,3) $200 - $350,202.31,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-123545,10,4) $350 - $500,447.87,1,1,Surburban,0,Web,0,0,0.0,1
MKT-100485,7,2) $100 - $200,121.92,1,0,Rural,1,Web,0,0,0.0,1
MKT-109793,4,4) $350 - $500,463.17,1,1,Surburban,0,Phone,0,0,0.0,1
MKT-116767,5,5) $500 - $750,521.95,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-104511,8,2) $100 - $200,117.07,1,0,Urban,1,Phone,0,0,0.0,1
MKT-101494,7,4) $350 - $500,368.83,1,0,Surburban,0,Web,0,0,0.0,1
MKT-106362,2,4) $350 - $500,439.87,1,1,Urban,0,Phone,0,0,0.0,0
MKT-111703,4,"6) $750 - $1,000",857.77,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-123772,3,4) $350 - $500,418.44,1,1,Surburban,1,Phone,1,0,0.0,1
MKT-118602,1,1) $0 - $100,32.48,1,0,Urban,1,Web,0,0,0.0,1
MKT-116268,1,4) $350 - $500,368.11,1,0,Rural,0,Phone,0,0,0.0,0
MKT-116022,4,3) $200 - $350,249.68,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-101484,12,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
MKT-121473,8,2) $100 - $200,177.6,1,0,Urban,0,Phone,0,0,0.0,1
MKT-119728,9,1) $0 - $100,83.09,0,1,Urban,0,Phone,0,0,0.0,1
MKT-111729,2,1) $0 - $100,36.93,0,1,Surburban,0,Web,0,0,0.0,0
MKT-100336,3,1) $0 - $100,47.07,0,1,Surburban,0,Phone,1,0,0.0,0
MKT-111075,1,2) $100 - $200,154.99,1,0,Rural,1,Web,0,0,0.0,0
MKT-104383,10,1) $0 - $100,88.33,1,0,Urban,1,Web,0,0,0.0,0
MKT-109932,2,1) $0 - $100,93.43,0,1,Surburban,0,Web,0,0,0.0,0
MKT-114107,2,4) $350 - $500,385.04,1,1,Surburban,0,Multichannel,0,0,0.0,0
MKT-114170,6,2) $100 - $200,179.51,0,1,Urban,0,Phone,0,0,0.0,1
MKT-107644,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-111334,2,3) $200 - $350,224.37,1,0,Surburban,0,Web,0,0,0.0,1
MKT-115656,2,"7) $1,000 +",1084.93,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-108217,7,5) $500 - $750,721.05,1,1,Rural,1,Phone,0,0,0.0,1
MKT-103465,9,3) $200 - $350,331.46,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-123109,2,5) $500 - $750,617.06,1,0,Rural,1,Phone,0,0,0.0,1
MKT-103535,6,3) $200 - $350,234.3,0,1,Rural,0,Web,1,0,0.0,0
