property_id,dwelling_type,zoning,lot_frontage_ft,lot_area_sqft,lot_shape,neighborhood,building_type,house_style,overall_quality,overall_condition,year_built,year_remodeled,exterior_quality,foundation,basement_quality,basement_sqft,central_air,living_area_sqft,full_bathrooms,bedrooms,kitchen_quality,fireplaces,garage_type,garage_capacity,deck_sqft,sale_month,sale_year,sale_price
HOME-101111,60,FV,65.0,8125,Reg,Somerst,1Fam,2Story,7,5,2006,2006,Gd,PConc,Gd,770.0,Y,1576,2,3,Gd,0,Attchd,2.0,0,8,2006,218350
HOME-100883,90,RL,,7976,Reg,SawyerW,Duplex,2Story,7,5,2000,2000,TA,PConc,Ex,1168.0,Y,2787,4,6,TA,2,BuiltIn,4.0,312,10,2009,276288
HOME-101642,60,RL,75.0,12192,IR1,CollgCr,1Fam,2Story,7,5,2000,2001,Gd,PConc,Gd,928.0,Y,1823,2,3,Gd,0,Attchd,2.0,192,5,2008,249521
HOME-100773,120,RL,63.0,8849,IR1,NridgHt,TwnhsE,1Story,9,5,2005,2005,Ex,PConc,Ex,1684.0,Y,1684,2,2,Ex,1,Attchd,2.0,495,7,2008,282754
HOME-101679,160,FV,24.0,2645,Reg,Somerst,Twnhs,2Story,8,5,1999,2000,Gd,PConc,Gd,776.0,Y,1441,2,2,Gd,0,Detchd,2.0,206,11,2007,188617
HOME-102674,70,RL,70.0,10570,Reg,Crawfor,1Fam,2Story,8,8,1932,1994,Gd,CBlock,Gd,853.0,Y,2727,2,3,Gd,2,Detchd,2.0,0,12,2007,338499
HOME-100312,190,RM,60.0,9600,Reg,OldTown,2fmCon,2Story,5,5,1920,1960,TA,BrkTil,TA,973.0,Y,2350,2,4,TA,0,2Types,2.0,0,4,2008,138035
HOME-101973,60,RL,,17542,IR1,Veenker,1Fam,2Story,7,7,1974,2003,Gd,CBlock,TA,1192.0,Y,2167,2,3,Gd,2,Attchd,2.0,220,7,2007,315529
HOME-101873,70,RM,60.0,10800,Reg,OldTown,1Fam,2Story,7,8,1890,1998,TA,BrkTil,TA,718.0,Y,2554,1,3,TA,0,Detchd,2.0,0,7,2007,170022
HOME-101954,60,RL,,21533,IR2,CollgCr,1Fam,2Story,7,5,1996,1997,Gd,PConc,Gd,1065.0,Y,2049,2,4,Gd,1,Attchd,2.0,120,8,2006,227410
HOME-102011,20,RL,78.0,10140,Reg,NWAmes,1Fam,1Story,7,5,1998,1999,Gd,PConc,Ex,1650.0,Y,1680,2,3,Gd,1,Attchd,2.0,78,6,2009,221071
HOME-102555,45,RL,55.0,5500,Reg,OldTown,1Fam,1.5Unf,4,6,1956,1956,TA,CBlock,TA,882.0,Y,882,1,1,TA,0,,0.0,0,4,2007,108348
HOME-100081,50,C (all),60.0,8520,Reg,IDOTRR,1Fam,1.5Fin,3,5,1916,1950,TA,PConc,Fa,216.0,N,936,1,2,TA,0,,0.0,0,4,2006,85379
HOME-101643,60,RL,,8795,IR1,Gilbert,1Fam,2Story,7,5,2000,2000,Gd,PConc,Gd,952.0,Y,2256,2,4,Gd,1,BuiltIn,2.0,224,4,2009,244103
HOME-101396,20,RL,68.0,8814,Reg,CollgCr,1Fam,1Story,7,5,2006,2006,Gd,PConc,Gd,1604.0,Y,1604,2,3,Gd,1,Attchd,2.0,123,3,2009,227014
HOME-101777,75,RM,60.0,6000,Reg,OldTown,1Fam,2.5Unf,6,7,1915,2005,Gd,BrkTil,TA,728.0,Y,1456,1,4,Gd,0,Detchd,1.0,0,6,2008,150216
HOME-102839,20,RL,,9316,IR1,Sawyer,1Fam,1Story,5,5,1965,1965,TA,CBlock,TA,1024.0,Y,1020,2,3,TA,0,Attchd,1.0,171,5,2009,129888
HOME-100529,60,RL,63.0,7875,Reg,Gilbert,1Fam,2Story,7,5,1996,1996,Gd,PConc,Gd,691.0,Y,1553,2,3,Gd,0,Attchd,2.0,0,8,2007,193663
HOME-101446,120,RL,41.0,5330,Reg,StoneBr,TwnhsE,1Story,8,5,2000,2000,Gd,PConc,Gd,1494.0,Y,1652,2,2,Ex,0,Attchd,2.0,96,8,2007,271445
HOME-100394,20,RL,60.0,11664,Reg,NAmes,1Fam,1Story,6,5,1948,1950,TA,CBlock,TA,1082.0,Y,1082,1,2,TA,1,Detchd,1.0,0,11,2007,131570
HOME-100116,120,RL,43.0,3087,Reg,Blmngtn,TwnhsE,1Story,7,5,2006,2006,Gd,PConc,Gd,1220.0,Y,1364,2,2,Gd,1,Attchd,2.0,100,11,2006,232509
HOME-102809,60,RL,,9771,IR3,SawyerW,1Fam,2Story,6,5,1995,2002,Gd,PConc,Gd,1077.0,Y,2814,2,4,Gd,1,BuiltIn,2.0,48,6,2008,276472
HOME-100382,20,RL,93.0,9382,IR1,CollgCr,1Fam,1Story,7,5,1999,2000,Gd,PConc,Gd,1468.0,Y,1479,2,3,Gd,0,Attchd,2.0,120,7,2008,202113
HOME-100596,50,RL,80.0,17120,Reg,ClearCr,1Fam,1.5Fin,4,4,1959,1959,TA,CBlock,,0.0,Y,1588,2,4,TA,1,Detchd,2.0,0,7,2008,141541
HOME-100079,70,RM,60.0,9720,Reg,OldTown,1Fam,2Story,6,7,1910,2002,TA,PConc,TA,741.0,Y,1521,1,4,Gd,0,Detchd,3.0,0,9,2009,150544
HOME-102622,70,RM,90.0,9900,Reg,OldTown,1Fam,2Story,6,4,1880,1950,TA,BrkTil,TA,1008.0,Y,2210,2,5,Fa,0,Detchd,1.0,0,5,2007,125997
HOME-101876,60,RL,80.0,9200,Reg,NoRidge,1Fam,2Story,8,5,1998,1998,Gd,PConc,Gd,1470.0,Y,2630,2,4,Gd,1,Attchd,3.0,0,6,2008,335713
HOME-100225,20,RL,74.0,10206,Reg,Edwards,1Fam,1Story,3,3,1952,1952,TA,Slab,,0.0,N,944,1,2,Fa,0,Detchd,2.0,0,7,2009,83391
HOME-102758,70,RL,54.0,9399,Reg,Crawfor,1Fam,2.5Unf,7,8,1919,1950,TA,BrkTil,TA,818.0,Y,1636,1,4,Gd,1,Detchd,1.0,0,9,2006,184293
HOME-102291,120,FV,,4538,IR1,Somerst,TwnhsE,1Story,9,5,2001,2001,Gd,PConc,Ex,1310.0,Y,1310,1,1,Gd,1,Attchd,2.0,277,7,2008,304935
HOME-102726,90,RL,76.0,12436,Reg,NAmes,Duplex,1Story,5,5,1957,1957,TA,CBlock,TA,1824.0,Y,1824,2,5,TA,0,Detchd,2.0,0,1,2008,155879
HOME-102869,160,FV,30.0,3180,Reg,Somerst,TwnhsE,2Story,7,5,2005,2005,Gd,PConc,Gd,600.0,Y,1200,2,2,Gd,0,Detchd,2.0,0,4,2006,158890
HOME-102785,160,RM,21.0,2217,Reg,MeadowV,TwnhsE,2Story,4,4,1970,1970,TA,CBlock,TA,546.0,Y,1092,1,3,TA,0,Attchd,1.0,238,8,2009,92033
HOME-100719,120,RH,34.0,4060,Reg,NAmes,TwnhsE,1Story,6,5,1998,1999,Gd,PConc,Gd,1405.0,Y,1337,2,2,Gd,0,Attchd,2.0,144,8,2008,194517
HOME-102424,120,RL,43.0,3182,Reg,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,PConc,Gd,1346.0,Y,1504,2,1,Gd,1,Attchd,2.0,156,5,2009,185396
HOME-101699,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,6,7,1929,1950,TA,BrkTil,TA,862.0,Y,1158,1,3,TA,1,BuiltIn,1.0,0,7,2008,126144
HOME-102829,75,RL,53.0,7128,Reg,Crawfor,1Fam,2.5Unf,7,5,1941,1950,TA,CBlock,TA,918.0,Y,1646,2,4,TA,2,Detchd,1.0,0,8,2007,174835
HOME-102015,80,RL,88.0,15400,Reg,Sawyer,1Fam,SLvl,5,5,1961,1961,TA,CBlock,TA,552.0,Y,1774,2,4,TA,1,Attchd,1.0,290,7,2009,170145
HOME-100954,20,RL,85.0,14601,Reg,Timber,1Fam,1Story,9,5,2006,2006,Ex,PConc,Ex,1838.0,Y,1838,2,2,Ex,1,Attchd,3.0,270,3,2009,325907
HOME-100269,50,RL,56.0,6956,Reg,Edwards,1Fam,1.5Fin,4,7,1948,1950,TA,CBlock,Fa,624.0,Y,936,1,3,TA,0,Attchd,1.0,0,4,2006,107531
HOME-100229,70,RM,60.0,6000,Reg,OldTown,1Fam,2Story,5,9,1905,2005,Gd,BrkTil,Fa,572.0,Y,1540,1,3,Gd,0,,0.0,240,2,2008,137545
HOME-101584,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,5,8,1925,1997,TA,BrkTil,TA,884.0,Y,1348,1,3,TA,1,Detchd,1.0,0,5,2009,121605
HOME-100508,90,RL,60.0,12900,Reg,Sawyer,Duplex,SFoyer,4,4,1969,1969,TA,CBlock,Gd,1198.0,Y,1258,0,0,TA,0,CarPort,2.0,120,1,2008,118660
HOME-100924,20,RL,60.0,6360,Reg,Sawyer,1Fam,1Story,5,5,1963,1963,TA,CBlock,Gd,864.0,Y,864,1,3,TA,0,Attchd,1.0,0,1,2008,126749
HOME-100802,120,FV,40.0,3606,Reg,Somerst,TwnhsE,1Story,7,5,2006,2007,Gd,PConc,Ex,1352.0,Y,1352,2,2,Gd,1,Attchd,2.0,0,8,2007,210600
HOME-101113,20,RL,68.0,9768,Reg,NAmes,1Fam,1Story,5,5,1955,1955,TA,CBlock,TA,960.0,Y,960,1,2,TA,0,Attchd,1.0,0,2,2009,125630
HOME-101673,20,RL,80.0,12048,Reg,Edwards,1Fam,1Story,5,6,1952,2002,TA,Slab,,0.0,Y,1488,1,3,TA,1,Attchd,2.0,0,4,2006,147765
HOME-101564,30,RL,55.0,10267,Reg,BrkSide,1Fam,1Story,6,7,1918,2000,TA,BrkTil,TA,816.0,Y,838,1,2,Fa,0,Detchd,1.0,0,5,2008,137585
HOME-100995,60,RL,71.0,12209,IR1,Mitchel,1Fam,2Story,6,5,2001,2002,TA,PConc,Ex,804.0,Y,1961,2,3,Gd,1,BuiltIn,2.0,125,6,2009,219775
HOME-100121,160,FV,24.0,2280,Reg,Somerst,Twnhs,2Story,7,5,1999,1999,TA,PConc,Gd,744.0,Y,1501,2,3,TA,0,Detchd,2.0,0,8,2008,192556
HOME-101260,90,RH,82.0,6270,Reg,Crawfor,Duplex,2Story,5,6,1949,1950,TA,CBlock,TA,1001.0,N,2002,2,4,TA,0,2Types,3.0,0,8,2007,157432
HOME-101481,20,RL,,9286,IR1,CollgCr,1Fam,1Story,5,7,1977,1989,TA,CBlock,Gd,1268.0,Y,1268,1,3,Gd,0,Detchd,1.0,173,10,2009,143443
HOME-101534,20,RL,60.0,7200,Reg,NAmes,1Fam,1Story,5,5,1950,1950,TA,CBlock,,0.0,Y,1048,1,3,TA,0,Detchd,2.0,0,7,2008,102304
HOME-100569,60,RL,80.0,10400,Reg,NWAmes,1Fam,2Story,7,6,1980,1988,TA,CBlock,Gd,738.0,Y,2044,2,3,TA,1,Attchd,2.0,28,3,2008,200267
HOME-102131,60,RL,83.0,9545,Reg,NoRidge,1Fam,2Story,8,5,2000,2000,Gd,PConc,Gd,1160.0,Y,2234,2,3,Gd,1,BuiltIn,3.0,0,6,2006,333206
HOME-100111,60,RL,,9019,IR1,SawyerW,1Fam,2Story,6,5,1994,1994,TA,PConc,Gd,636.0,Y,1320,2,3,Gd,0,Attchd,2.0,0,7,2006,167294
HOME-100673,120,RL,51.0,3635,Reg,Blmngtn,TwnhsE,1Story,7,5,2007,2007,Gd,PConc,Gd,1386.0,Y,1569,2,1,Gd,1,Attchd,3.0,143,5,2009,183866
HOME-100947,50,RM,51.0,6120,Reg,BrkSide,1Fam,1.5Fin,5,7,1930,1984,TA,BrkTil,TA,741.0,Y,1324,1,3,Gd,0,Detchd,1.0,0,2,2006,120738
HOME-102201,20,RL,77.0,11500,IR1,NAmes,1Fam,1Story,6,4,1967,1967,Fa,CBlock,TA,1040.0,Y,1040,1,3,TA,1,Attchd,2.0,0,5,2009,166569
HOME-101788,20,RM,60.0,6000,Reg,OldTown,2fmCon,1Story,4,4,1953,1953,Fa,CBlock,Fa,936.0,N,936,1,2,TA,0,Detchd,2.0,0,2,2009,95305
HOME-101362,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,4,6,1936,1950,TA,BrkTil,TA,672.0,Y,1324,1,3,TA,0,Detchd,1.0,0,7,2009,132550
HOME-100717,20,RL,124.0,16158,IR1,StoneBr,1Fam,1Story,7,5,2005,2005,Gd,PConc,Ex,1530.0,Y,1530,2,3,Gd,1,Attchd,2.0,168,6,2009,269221
HOME-102535,20,RL,108.0,12228,Reg,NridgHt,1Fam,1Story,7,5,2006,2006,Gd,PConc,Ex,1721.0,Y,1740,2,4,Gd,0,Attchd,3.0,0,9,2006,319906
HOME-101600,60,RL,75.0,9157,IR1,Timber,1Fam,2Story,7,5,2003,2003,Gd,PConc,Gd,912.0,Y,2014,2,3,Gd,0,Attchd,2.0,124,2,2009,174451
HOME-100324,60,RL,,11250,Reg,CollgCr,1Fam,2Story,8,5,2002,2002,Gd,PConc,Gd,1128.0,Y,2290,2,4,Gd,1,Attchd,2.0,0,5,2008,272836
HOME-100100,160,RL,24.0,2280,Reg,NPkVill,Twnhs,2Story,6,6,1976,1976,TA,CBlock,Gd,855.0,Y,1456,2,3,TA,1,Attchd,2.0,87,7,2009,154623
HOME-100973,80,RL,85.0,10200,Reg,Timber,1Fam,SLvl,6,5,1988,1989,Gd,CBlock,Gd,1461.0,Y,1509,2,3,Gd,1,Attchd,2.0,224,8,2008,187944
HOME-100910,20,RL,,8544,IR1,Sawyer,1Fam,1Story,5,6,1966,2006,TA,CBlock,TA,1228.0,Y,1228,1,3,Gd,0,Attchd,1.0,0,6,2008,157557
HOME-102735,20,RL,44.0,10751,IR1,Sawyer,1Fam,1Story,5,5,1974,1974,TA,CBlock,Fa,1037.0,Y,1037,1,2,TA,0,Attchd,2.0,136,8,2007,136944
HOME-100018,60,RL,60.0,18062,IR1,StoneBr,1Fam,2Story,10,5,2006,2006,Ex,PConc,Ex,1528.0,Y,3390,3,5,Ex,1,BuiltIn,3.0,204,9,2006,603559
HOME-101532,30,RM,60.0,8520,Reg,OldTown,1Fam,1Story,5,6,1923,2006,Gd,CBlock,TA,968.0,Y,968,1,2,TA,0,Detchd,2.0,0,7,2007,109677
HOME-101955,60,RL,76.0,9291,IR1,SawyerW,1Fam,2Story,6,5,1993,1993,Gd,PConc,Gd,832.0,Y,1710,2,3,Gd,0,Attchd,2.0,144,6,2008,196826
HOME-101640,50,RL,60.0,11409,Reg,Edwards,1Fam,1.5Fin,5,4,1949,2008,TA,CBlock,TA,768.0,Y,1716,1,3,TA,1,Attchd,1.0,0,1,2009,137673
HOME-100620,70,RL,78.0,12168,Reg,Crawfor,1Fam,2Story,8,6,1934,1998,TA,PConc,Gd,965.0,Y,3194,2,4,TA,2,Basment,2.0,0,9,2007,390704
HOME-101531,30,RM,60.0,8967,Reg,IDOTRR,1Fam,1Story,5,2,1920,1950,TA,BrkTil,Fa,961.0,Y,1077,1,2,TA,0,Detchd,1.0,0,11,2007,72291
HOME-101864,60,RL,85.0,16056,IR1,StoneBr,1Fam,2Story,9,5,2005,2006,Gd,PConc,Ex,1992.0,Y,2868,3,4,Ex,1,BuiltIn,3.0,214,7,2006,614123
HOME-101964,70,RM,50.0,9060,Reg,IDOTRR,1Fam,2Story,5,6,1923,1999,TA,BrkTil,Gd,859.0,Y,1828,2,3,Gd,0,Detchd,,174,3,2007,166780
HOME-102589,50,RM,68.0,4080,Reg,OldTown,1Fam,1.5Fin,6,8,1935,1998,TA,PConc,TA,901.0,Y,1378,1,3,Gd,0,Detchd,1.0,54,6,2009,134056
HOME-101743,120,RL,,3621,Reg,Blmngtn,TwnhsE,1Story,8,5,2003,2003,Gd,PConc,Gd,1406.0,Y,1589,2,2,Gd,1,Attchd,3.0,143,11,2007,244700
HOME-102214,20,RL,150.0,215245,IR3,Timber,1Fam,1Story,7,5,1965,1965,TA,CBlock,Gd,2136.0,Y,2036,2,3,TA,2,Attchd,2.0,0,6,2009,386247
HOME-101464,20,RL,98.0,12704,Reg,NridgHt,1Fam,1Story,8,5,2008,2009,Ex,PConc,Ex,2042.0,Y,2042,2,3,Ex,1,Attchd,3.0,0,8,2009,264027
HOME-100777,60,RL,85.0,12244,Reg,Timber,1Fam,2Story,8,5,2003,2003,Gd,PConc,Gd,1482.0,Y,2262,2,4,Gd,2,Attchd,3.0,168,8,2008,314213
HOME-102358,60,FV,85.0,11003,Reg,Somerst,1Fam,2Story,10,5,2008,2008,Ex,PConc,Ex,1017.0,Y,2007,2,3,Ex,1,Attchd,3.0,168,4,2009,319430
HOME-102240,90,RL,65.0,6012,Reg,Edwards,Duplex,1Story,4,5,1955,1955,TA,PConc,,0.0,N,1152,2,2,TA,0,,0.0,0,6,2008,86893
HOME-100209,50,RM,52.0,9439,Reg,OldTown,1Fam,1.5Fin,5,5,1930,1950,TA,CBlock,TA,912.0,Y,1248,1,2,TA,0,Detchd,1.0,0,3,2007,93455
HOME-102152,50,RL,67.0,12354,Reg,Edwards,1Fam,1.5Fin,6,8,1920,2000,TA,BrkTil,TA,684.0,Y,1196,1,3,Gd,0,Detchd,2.0,0,8,2009,113236
HOME-100971,60,RL,,53107,IR2,ClearCr,1Fam,2Story,6,5,1992,1992,Gd,PConc,Gd,1580.0,Y,1953,2,3,Gd,2,Attchd,2.0,216,6,2007,264946
HOME-100651,60,RL,80.0,9428,Reg,Somerst,1Fam,2Story,8,5,2007,2008,Gd,PConc,Gd,955.0,Y,1874,2,3,Gd,1,Attchd,3.0,168,2,2008,315419
HOME-102564,20,RL,65.0,7514,Reg,NAmes,1Fam,1Story,5,7,1967,1975,TA,CBlock,TA,943.0,Y,1387,1,3,TA,1,Attchd,1.0,0,9,2006,159186
HOME-101683,20,RL,95.0,12350,Reg,NridgHt,1Fam,1Story,9,5,2008,2008,Ex,PConc,Ex,2020.0,Y,2020,2,3,Ex,1,Attchd,3.0,192,5,2009,412454
HOME-101684,40,RL,55.0,6854,Reg,BrkSide,1Fam,1Story,5,7,1925,1994,TA,PConc,TA,756.0,N,1060,1,1,TA,1,Detchd,1.0,0,8,2007,145573
HOME-101521,30,RL,,10020,IR1,Edwards,1Fam,1Story,1,1,1922,1950,Fa,BrkTil,Fa,683.0,N,904,0,1,Fa,0,,0.0,0,3,2009,62481
HOME-102238,20,RL,60.0,12450,Reg,SawyerW,1Fam,1Story,5,5,2003,2004,Gd,PConc,Gd,1094.0,Y,1094,1,3,Gd,0,Detchd,2.0,0,5,2007,159876
HOME-100662,160,FV,24.0,2160,Reg,Somerst,Twnhs,SLvl,7,5,1999,2000,Gd,PConc,Gd,672.0,Y,1404,2,3,Gd,0,Detchd,2.0,20,6,2008,183283
HOME-100965,45,RM,50.0,6130,Reg,BrkSide,1Fam,1.5Unf,5,6,1924,1950,TA,BrkTil,TA,784.0,Y,784,1,2,Gd,0,,0.0,0,5,2008,117101
HOME-100500,160,RM,,2665,Reg,MeadowV,TwnhsE,2Story,5,6,1976,1976,TA,PConc,Gd,264.0,Y,1304,1,3,TA,1,BuiltIn,1.0,141,6,2008,122047
HOME-101027,160,RM,24.0,2522,Reg,Edwards,Twnhs,2Story,7,5,2004,2004,Gd,PConc,Gd,970.0,Y,1709,2,3,Gd,0,Detchd,2.0,0,4,2006,155230
HOME-100694,120,RL,42.0,4235,Reg,Edwards,TwnhsE,1Story,5,5,1984,1984,Gd,CBlock,Gd,1049.0,Y,1049,2,2,Gd,0,Attchd,1.0,0,2,2009,140551
HOME-101258,20,RL,,8926,IR1,Edwards,1Fam,1Story,4,3,1956,1956,TA,CBlock,TA,672.0,Y,960,1,3,TA,0,Basment,1.0,64,10,2009,115582
HOME-102553,70,RM,57.0,6406,Reg,OldTown,1Fam,2Story,5,6,1939,1950,TA,BrkTil,TA,690.0,Y,1558,1,3,TA,1,Detchd,2.0,0,10,2009,154696
HOME-102510,60,RL,130.0,16900,Reg,NridgHt,1Fam,2Story,8,5,2001,2002,Gd,PConc,Ex,1479.0,Y,2649,2,4,Gd,1,Attchd,3.0,0,1,2008,456381
HOME-101945,120,RL,44.0,7390,IR1,NridgHt,TwnhsE,1Story,9,5,2008,2009,Ex,PConc,Ex,1884.0,Y,1884,2,2,Ex,1,Attchd,2.0,231,5,2009,326203
HOME-101982,190,RM,60.0,10800,Reg,OldTown,2fmCon,1.5Fin,6,6,1940,1950,TA,CBlock,TA,884.0,Y,1436,2,3,TA,2,Detchd,2.0,0,5,2008,164636
HOME-102817,50,RL,70.0,10759,Reg,Sawyer,1Fam,1.5Fin,5,4,1972,1972,TA,CBlock,Gd,1001.0,Y,1641,2,4,TA,1,Detchd,2.0,0,7,2008,148607
HOME-102067,20,RL,66.0,8300,IR1,NAmes,1Fam,1Story,6,6,1968,1968,TA,CBlock,TA,952.0,Y,952,1,3,TA,0,Attchd,1.0,0,8,2007,137472
HOME-101257,190,RM,41.0,5852,IR3,OldTown,2fmCon,2.5Unf,7,5,1902,2000,TA,BrkTil,TA,1020.0,N,1864,2,6,TA,0,,0.0,0,5,2009,99214
HOME-101631,50,RL,70.0,10512,Reg,Edwards,1Fam,1.5Fin,6,6,1954,1954,TA,CBlock,TA,988.0,Y,1626,1,3,Gd,0,Attchd,1.0,366,5,2007,169403
HOME-101573,40,RL,60.0,12144,Reg,NAmes,1Fam,1Story,5,7,1949,1950,Gd,CBlock,TA,832.0,Y,1268,1,3,TA,1,Attchd,1.0,0,9,2009,135253
HOME-100460,120,FV,32.0,3784,IR1,Somerst,TwnhsE,1Story,8,5,2006,2007,Gd,PConc,Gd,1511.0,Y,1565,2,2,Gd,0,Attchd,2.0,0,2,2007,207019
HOME-101300,20,RL,78.0,9360,Reg,NAmes,1Fam,1Story,6,7,1968,2004,TA,CBlock,TA,976.0,Y,976,1,2,Gd,1,Attchd,2.0,94,8,2006,174568
HOME-100188,60,RL,101.0,14215,IR1,NridgHt,1Fam,2Story,8,5,2005,2006,Gd,PConc,Ex,1158.0,Y,2376,3,4,Gd,1,BuiltIn,3.0,240,11,2006,355444
HOME-100106,20,RL,67.0,8877,Reg,Edwards,1Fam,1Story,4,5,1951,1951,TA,CBlock,Fa,836.0,Y,1220,1,2,TA,0,Detchd,2.0,0,4,2006,112388
HOME-101560,20,RL,94.0,17778,IR1,Veenker,1Fam,1Story,8,5,1981,1981,Gd,CBlock,Gd,2461.0,Y,2497,2,2,Gd,2,Attchd,2.0,266,3,2007,402973
HOME-100309,20,FV,81.0,11216,Reg,Somerst,1Fam,1Story,8,5,2006,2006,Gd,PConc,Gd,1489.0,Y,1489,2,3,Gd,1,Attchd,2.0,0,6,2006,257839
HOME-100927,30,RM,50.0,9000,Reg,IDOTRR,1Fam,1Story,5,4,1919,1950,TA,BrkTil,TA,610.0,N,819,1,2,Gd,0,,0.0,0,9,2006,78473
HOME-100731,50,RL,80.0,9600,Reg,NAmes,1Fam,1.5Fin,6,5,1950,1950,TA,CBlock,TA,1032.0,Y,1252,1,3,TA,0,Attchd,1.0,0,4,2008,127083
HOME-100435,20,RL,75.0,9375,Reg,Edwards,1Fam,1Story,4,5,1954,1954,TA,CBlock,TA,967.0,Y,1350,1,3,TA,1,Attchd,2.0,237,6,2006,160312
HOME-101144,20,RL,70.0,13300,Reg,NAmes,1Fam,1Story,5,7,1956,2000,TA,CBlock,Gd,928.0,Y,928,1,2,TA,0,Attchd,1.0,261,6,2007,143134
HOME-100759,60,RL,,8174,IR1,Gilbert,1Fam,2Story,7,5,2003,2003,Gd,PConc,Gd,698.0,Y,1342,2,3,Gd,1,Attchd,2.0,100,5,2009,178692
HOME-101654,80,RL,55.0,10780,IR1,CollgCr,1Fam,SLvl,5,5,1976,1976,TA,CBlock,TA,911.0,Y,954,1,3,TA,0,Detchd,2.0,0,7,2006,146968
HOME-100341,20,RL,66.0,10235,IR1,CollgCr,1Fam,1Story,8,5,2007,2007,Gd,PConc,Gd,1643.0,Y,1651,2,3,Gd,1,Attchd,3.0,192,9,2007,267090
HOME-102617,60,RL,149.0,12589,IR2,Gilbert,1Fam,2Story,6,5,2005,2005,Gd,PConc,Gd,742.0,Y,1484,2,3,Gd,1,Attchd,2.0,36,6,2009,177517
HOME-101159,20,RL,74.0,9627,Reg,CollgCr,1Fam,1Story,7,5,2007,2007,Gd,PConc,Gd,1351.0,Y,1361,2,3,Gd,0,Attchd,2.0,0,6,2008,201573
HOME-101067,190,RL,107.0,10615,IR1,OldTown,2fmCon,2Story,3,5,1900,1970,TA,CBlock,Fa,978.0,Y,1699,2,3,TA,0,CarPort,2.0,0,8,2009,99204
HOME-101450,80,RM,75.0,6000,Reg,IDOTRR,1Fam,SLvl,5,5,1967,1967,Fa,CBlock,Gd,624.0,Y,1656,1,3,TA,1,Attchd,1.0,0,7,2008,134494
HOME-101752,20,RL,65.0,8775,Reg,CollgCr,1Fam,1Story,5,5,1994,1994,TA,PConc,Gd,990.0,Y,990,1,3,TA,0,Attchd,1.0,0,4,2007,137605
HOME-100752,50,C (all),60.0,11040,Reg,IDOTRR,1Fam,1.5Fin,4,6,1920,1950,TA,CBlock,TA,637.0,Y,1336,1,3,TA,0,CarPort,1.0,0,9,2006,121491
HOME-100377,60,RL,,9572,IR1,NoRidge,1Fam,2Story,8,5,1990,1990,Gd,PConc,Ex,1453.0,Y,2810,2,4,Gd,1,Attchd,2.0,500,6,2007,328253
HOME-102509,60,RL,60.0,7023,Reg,Edwards,1Fam,2Story,5,5,2005,2006,TA,PConc,Gd,734.0,Y,1408,2,3,TA,0,BuiltIn,2.0,0,5,2007,186126
HOME-100760,30,RL,60.0,10800,Reg,OldTown,1Fam,1Story,4,6,1927,2007,TA,BrkTil,TA,656.0,Y,968,2,4,TA,0,Detchd,1.0,0,8,2007,68239
HOME-101397,180,RM,35.0,3675,Reg,Edwards,TwnhsE,SFoyer,6,5,2005,2006,TA,PConc,Gd,547.0,Y,1072,2,2,TA,0,Basment,2.0,0,6,2006,155836
HOME-102120,120,RL,39.0,5070,IR1,StoneBr,TwnhsE,1Story,8,5,1992,1992,Gd,PConc,Gd,1280.0,Y,1280,2,2,Gd,0,Attchd,2.0,0,8,2008,190099
HOME-101052,20,RL,134.0,17755,Reg,Edwards,1Fam,1Story,5,4,1959,1959,TA,CBlock,TA,1466.0,Y,1466,1,3,Fa,2,Attchd,2.0,0,11,2006,165547
HOME-100721,20,RL,,10825,IR1,NWAmes,1Fam,1Story,7,7,1983,1983,Gd,CBlock,Gd,1260.0,Y,1260,2,3,TA,0,Attchd,2.0,152,7,2008,193842
HOME-100221,190,RL,60.0,9873,Reg,BrkSide,2fmCon,1Story,4,5,1970,1970,TA,CBlock,TA,960.0,N,960,1,3,TA,0,Detchd,2.0,0,5,2006,140258
HOME-101825,60,RL,65.0,8461,Reg,CollgCr,1Fam,2Story,6,5,2005,2006,Gd,PConc,Gd,728.0,Y,1456,2,3,Gd,1,Attchd,2.0,0,7,2006,178757
HOME-102800,50,RL,60.0,9780,Reg,Edwards,1Fam,1.5Fin,5,3,1934,1950,TA,PConc,TA,585.0,N,1112,2,4,TA,0,Detchd,1.0,0,3,2009,64530
HOME-101460,20,RL,80.0,10800,Reg,NWAmes,1Fam,1Story,6,5,1963,1963,TA,CBlock,TA,1052.0,Y,1052,1,3,TA,0,Attchd,1.0,0,2,2007,136440
HOME-100181,20,RL,80.0,8800,Reg,NAmes,1Fam,1Story,7,6,1966,1966,TA,CBlock,TA,1174.0,Y,1200,2,3,TA,1,Attchd,2.0,0,10,2007,174740
HOME-100771,80,RL,56.0,8872,IR1,Gilbert,1Fam,SLvl,6,5,1997,1997,TA,PConc,Gd,384.0,Y,1384,2,3,TA,1,BuiltIn,2.0,0,3,2007,171704
